"label","en_text","id_text"
"neutral","An appeal concerning the project has been lodged at the Czech Ministry of the Environment .","Permohonan banding mengenai proyek ini telah diajukan ke Kementerian Lingkungan Hidup Ceko."
"neutral","Unilever 's Turun Sinappi that is made in Sweden holds 40 % of the market .","Turun Sinappi Unilever yang dibuat di Swedia menguasai 40% pasar."
"neutral","Pharmaceuticals - Belgium This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Belgium .","Farmasi - Belgia Analisis pasar baru ini memberikan gambaran jelas tentang situasi aktual dan prospek masa depan pasar farmasi di Belgia."
"neutral","Name of Company in which holdings have been acquired : Citycon Oyj 2 .","Nama Perusahaan dimana kepemilikannya telah diakuisisi : Citycon Oyj 2 ."
"neutral","Scanfil expects net sales in 2008 to remain at the 2007 level .","Scanfil memperkirakan penjualan bersih pada tahun 2008 akan tetap pada tingkat tahun 2007."
"neutral","At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .","Pada akhir Maret 2009, pinjaman perusahaan berjumlah EUR 10.113 juta."
"neutral","CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .","CapMan, seorang manajer aset, memiliki aset yang dikelola senilai EUR 3 miliar di wilayah Nordik."
"neutral","Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .","Fortum sebelumnya telah membeli saham milik negara di TGK-10 dari RAO UES selama reformasinya."
"neutral","Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .","Berdasarkan perjanjian tersebut, Larox akan mentransfer 10 karyawan dalam bidang teknik dan dokumentasi yang berkaitan dengan proyek pengiriman dan pemeliharaan produk di Finlandia ke Etteplan pada tanggal 1 Januari 2007."
"neutral","Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .","Segmen Bisnis Layanan Manufaktur Elektronik (EMS) Elcoteq melayani pelanggan secara global dalam bidang Teknik, Manufaktur, dan layanan Pemenuhan."
"neutral","The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .","Transaksi ini direncanakan akan dibiayai dengan pinjaman berbasis pasar sebesar EUR40 juta yang diberikan oleh Standard Chartered Bank Hong Kong."
"neutral","Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .","Sampo Housing Loan Bank, unit dari Sampo Bank Finlandia, telah menetapkan harga obligasi sebesar EUR1 miliar (USD1,3 miliar) pada tingkat 99,889%, menurut laporan Reuters."
"neutral","Honka 's subsidiaries in France and Germany will also benefit by , for example , arranging customer events in conjunction with World Cup skiing competitions .","Anak perusahaan Honka di Perancis dan Jerman juga akan mendapatkan keuntungan dengan, misalnya, mengatur acara pelanggan bersamaan dengan kompetisi ski Piala Dunia."
"neutral","The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others .","Grup Marubeni berfokus pada penciptaan `` rantai nilai '' dari hulu ke hilir, yang mencakup berbagai bidang usaha, antara lain minyak & gas, logam, sumber daya mineral, makanan, pulp & kertas, bahan kimia."
"neutral","`` As a part of the Eseries business promise , the Nokia E50 has been equipped with a variety of email solutions in a small and stylised package , '' said Dave Grannan , general manager , Enterprise Solutions , Nokia .","`` Sebagai bagian dari janji bisnis Eseries, Nokia E50 telah dilengkapi dengan beragam solusi email dalam paket kecil dan bergaya,'' kata Dave Grannan, general manager, Enterprise Solutions, Nokia."
"neutral","The Vuokatti unit will be developed to focus especially on the manufacture of prototypes , the ramp-up of new products and the demanding testing and after-sales services .","Unit Vuokatti akan dikembangkan untuk fokus terutama pada pembuatan prototipe, peningkatan produk baru dan pengujian yang menuntut serta layanan purna jual."
"neutral","The company is in charge of all natural gas storage activities in France , Great Britain , and Germany .","Perusahaan ini bertanggung jawab atas semua kegiatan penyimpanan gas alam di Perancis, Inggris, dan Jerman."
"neutral","The company had net sales of EUR 10.8 million in 2008 , and today has approximately 120 employees in Finland , Estonia and Poland .","Perusahaan ini mempunyai penjualan bersih sebesar EUR 10,8 juta pada tahun 2008, dan saat ini memiliki sekitar 120 karyawan di Finlandia, Estonia dan Polandia."
"neutral","As of August 2008 , Glaston 's North Asian sales and service region is upgraded to a new market area , North Asia .","Mulai Agustus 2008, wilayah penjualan dan layanan Glaston di Asia Utara ditingkatkan ke wilayah pasar baru, Asia Utara."
"neutral","Wellness services will be important in the future .","Layanan kesehatan akan menjadi penting di masa depan."
"neutral","Cameco is to provide an upfront investment of up to USD 60mn for the construction of the uranium extraction circuit .","Cameco akan menyediakan investasi awal hingga USD 60 juta untuk pembangunan sirkuit ekstraksi uranium."
"neutral","Aktia forecasts Finland 's inflation at 1.1 % in 2010 .","Aktia memperkirakan inflasi Finlandia sebesar 1,1% pada tahun 2010."
"neutral","The total emissions reduction from 1999 to 2017 will be thus 41 % .","Dengan demikian, total pengurangan emisi dari tahun 1999 hingga 2017 akan mencapai 41%."
"neutral","This one was at one time targeted for June 5 , but if we had to guess , it 's been pushed back -- maybe we 're crazy , but we feel like it has n't leaked enough to meet that date at this point .","Yang ini pernah ditargetkan untuk tanggal 5 Juni, tapi jika kita harus menebak, itu telah diundur -- mungkin kita gila, tapi kami merasa bocorannya belum cukup untuk mencapai tanggal tersebut pada saat ini. ."
"neutral","Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .","Elcoteq SE adalah pembuat elektronik kontrak terbesar di Eropa dan telah mendirikan unit di Bangalore bekerja sama dengan Avista Advisory dari Mumbai."
"neutral","Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .","Byline: Tim Moran Raksasa telepon seluler Nokia Corp. menawarkan $8,1 miliar untuk pemasok peta digital NAVTEQ Corp., dari Chicago."
"neutral","The train is expected to cross the Russian territory in 9 days , reaching the Vostochny port .","Kereta tersebut diperkirakan melintasi wilayah Rusia dalam 9 hari, mencapai pelabuhan Vostochny."
"neutral","Its market share is 6 percent according to AC Nielsen 's 2008 data .","Pangsa pasarnya adalah 6 persen menurut data AC Nielsen tahun 2008."
"neutral","The order is related to renewing the network of the telecommunications operator .","Perintah itu terkait pembaruan jaringan operator telekomunikasi tersebut."
"neutral","Finnish construction company Lemminkainen Oyj HEL : LEM1S said yesterday that it would build a plastic film extrusion plant for packaging materials supplier Ab Rani Plast Oy at Lemminkainen 's Kaluga industrial park in Russia .","Perusahaan konstruksi Finlandia Lemminkainen Oyj HEL: LEM1S mengatakan kemarin bahwa mereka akan membangun pabrik ekstrusi film plastik untuk pemasok bahan kemasan Ab Rani Plast Oy di kawasan industri Kaluga Lemminkainen di Rusia."
"neutral","The 718,430 new Series A shares will become subject to trading on the Helsinki Stock Exchange 's Main List , together with the old Series A shares , on July 3 , 2006 .","Sebanyak 718.430 saham Seri A baru tersebut akan diperdagangkan pada Daftar Utama Bursa Efek Helsinki bersama dengan saham Seri A lama pada tanggal 3 Juli 2006."
"neutral","The use case dramatically narrows if you go only with the hot s Ltd.","Kasus penggunaan menyempit secara dramatis jika Anda hanya menggunakan hot s Ltd."
"neutral","The remainder of its revenues will come from technology agreements with other firms , InterDigital said .","Sisa pendapatannya akan berasal dari perjanjian teknologi dengan perusahaan lain, kata InterDigital."
"neutral","All depends on financing .","Semua bergantung pada pembiayaan."
"neutral","`` The summer collection 2008 will be joyfully fresh like a vitamin injection , '' said H&M 's head of design Margareta van den Bosch .","``Koleksi musim panas 2008 akan terasa segar dan menyenangkan seperti suntikan vitamin,'' kata kepala desain H&M, Margareta van den Bosch."
"neutral","Poyry 's contract includes engineering management , civil and detail engineering services , and time scheduling and procurement services .","Kontrak Poyry mencakup manajemen teknik, layanan teknik sipil dan detail, serta layanan penjadwalan waktu dan pengadaan."
"neutral","Travel expenses would be reimbursed in accordance with the travel policy of the company .","Biaya perjalanan akan diganti sesuai dengan kebijakan perjalanan perusahaan."
"neutral","The company 's model is based on developer contracting construction projects and customer focused project management .","Model perusahaan ini didasarkan pada kontrak pengembang proyek konstruksi dan manajemen proyek yang berfokus pada pelanggan."
"neutral","The company operates its business through two reportable segments , including Banking and Investment Services , and Non-Life Insurance .","Perusahaan menjalankan bisnisnya melalui dua segmen yang dilaporkan, termasuk Perbankan dan Jasa Investasi, dan Asuransi Non-Jiwa."
"neutral","Teollisuuden Voima Oyj , the Finnish utility known as TVO , said it shortlisted Mitsubishi Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Korea Hydro & Nuclear Power Co. .","Teollisuuden Voima Oyj, perusahaan utilitas Finlandia yang dikenal sebagai TVO, mengatakan pihaknya memilih model EU-APWR Mitsubishi Heavy bersama dengan reaktor dari Areva, Toshiba Corp., GE Hitachi Nuclear Energy dan Korea Hydro & Nuclear Power Co."
"neutral","The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .","Perusahaan juga melengkapi kompleks patung Rabochy i Kolkhoznitsa Seorang Pekerja dan Petani Kolektif di Moskow dengan sistem pencairan salju."
"neutral","26 January 2011 - Finnish software solutions provider Basware ( HEL : BAS1V ) said yesterday it adjusted its strategy and goals for the next four years with focus on international growth mainly via acquisitions .","26 Januari 2011 - Penyedia solusi perangkat lunak Finlandia Basware (HEL: BAS1V) kemarin mengatakan pihaknya menyesuaikan strategi dan sasarannya untuk empat tahun ke depan dengan fokus pada pertumbuhan internasional terutama melalui akuisisi."
"neutral","Crucially , the decision to use ETSI ( European Telecommunication Standard Institute ) - backed DVB-H adds to the growing list of operators and equipment manufacturers opting for the standard ( see Global : 20 January 2006 : Competing Technologies Vie for Mobile TV ) .","Yang terpenting adalah keputusan untuk menggunakan DVB-H yang didukung ETSI (European Telecommunication Standard Institute) menambah daftar operator dan produsen peralatan yang memilih standar ini (lihat Global: 20 Januari 2006: Teknologi yang Bersaing dalam Mobile TV)."
